SPFF-0036,20211015,sq8jmz/p,31
SPFF-0036,20181230,sp9yff,86
SPFF-0036,20180825,sp9rpw,6
SPFF-0036,20180823,sp9rpw,5
SPFF-0036,20180821,sp9rpw,7
SPFF-0036,20180819,sp9rpw,7
SPFF-0036,20180818,sp9rpw,12
SPFF-0036,20180817,sp9rpw,1
SPFF-0036,20180816,sp9rpw,4
SPFF-0036,20180815,sp9rpw,5
SPFF-0036,20180814,sp9rpw,1
SPFF-0036,20180812,sp9rpw,7
SPFF-0036,20180811,sp9rpw,4
SPFF-0036,20180810,sp9rpw,7
SPFF-0036,20180809,sp9rpw,25
SPFF-0036,20180808,sp9rpw,1
SPFF-0036,20180807,sp9rpw,2
SPFF-0036,20180804,sp9rpw,1
SPFF-0036,20180803,sp9rpw,4
SPFF-0036,20180729,sp9rpw,5
SPFF-0036,20180728,sp9rpw,30
SPFF-0036,20180727,sp9rpw,12
SPFF-0036,20180726,sp9rpw,11
SPFF-0036,20180725,sp9rpw,1
SPFF-0036,20180724,sp9rpw,2
SPFF-0036,20180723,sp9rpw,24
SPFF-0036,20180722,sp9rpw,1
SPFF-0036,20180721,sp9rpw,6
SPFF-0036,20180720,sp9rpw,7
SPFF-0036,20180718,sp9rpw,2
SPFF-0036,20180717,sp9rpw,2
SPFF-0036,20180715,sp9rpw,4
SPFF-0036,20180714,sp9rpw,2
SPFF-0036,20180708,sp9rpw,1
SPFF-0036,20180707,sp9rpw,2
SPFF-0036,20180706,sp9rpw,10
SPFF-0036,20180705,sp9rpw,1
SPFF-0036,20180703,sp9rpw,1
SPFF-0036,20180702,sp9rpw,1
SPFF-0036,20180701,sp9rpw,11
SPFF-0036,20180630,sp9rpw,5
SPFF-0036,20180629,sp9rpw,1
SPFF-0036,20180627,sp9rpw,1
SPFF-0036,20180626,sp9rpw,2
SPFF-0036,20180625,sp9rpw,1
SPFF-0036,20180624,sp9rpw,1
SPFF-0036,20180623,sp9rpw,4
SPFF-0036,20180618,sp9rpw,2
SPFF-0036,20180617,sp9rpw,14
SPFF-0036,20180616,sp9rpw,16
SPFF-0036,20180613,sp9rpw,2
SPFF-0036,20180609,sp9rpw,3
SPFF-0036,20180608,sp9rpw,3
SPFF-0036,20180603,sp9rpw,18
SPFF-0036,20180602,sp9rpw,7
SPFF-0036,20180531,sp9rpw,15
SPFF-0036,20180530,sp9rpw,2
SPFF-0036,20180529,sp9rpw,2
SPFF-0036,20180527,sp9rpw,7
SPFF-0036,20180526,sp9rpw,1
SPFF-0036,20180520,sp9rpw,6
SPFF-0036,20180516,sp9rpw,2
SPFF-0036,20180513,sp9rpw,5
SPFF-0036,20180512,sp9rpw,9
SPFF-0036,20180511,sp9rpw,1
SPFF-0036,20180510,sp9rpw,2
SPFF-0036,20180508,sp9rpw,2
SPFF-0036,20180507,sp9rpw,3
SPFF-0036,20180506,sp9rpw,3
SPFF-0036,20180505,sp9rpw,2
SPFF-0036,20180503,sp9rpw,1
SPFF-0036,20180502,sp9rpw,1
SPFF-0036,20180501,sp9rpw,11
SPFF-0036,20180430,sp9rpw,3
SPFF-0036,20180429,sp9rpw,4
SPFF-0036,20180428,sp9rpw,1
SPFF-0036,20180425,sp9rpw,5
SPFF-0036,20180424,sp9rpw,2
SPFF-0036,20180423,sp9rpw,7
SPFF-0036,20180422,sp9rpw,9
SPFF-0036,20180420,sp9rpw,1
SPFF-0036,20180419,sp9rpw,2
SPFF-0036,20180418,sp9rpw,5
SPFF-0036,20180415,sp9rpw,15
SPFF-0036,20180414,sp9rpw,14
SPFF-0036,20180413,sp9rpw,4
SPFF-0036,20180411,sp9rpw,2
SPFF-0036,20180408,sp9rpw,1
SPFF-0036,20180407,sp9rpw,4
SPFF-0036,20180403,sp9rpw,10
SPFF-0036,20180402,sp9rpw,1
SPFF-0036,20180401,sp9rpw,10
SPFF-0036,20180331,sp9rpw,10
SPFF-0036,20180330,sp9rpw,2
SPFF-0036,20180329,sp9rpw,1
SPFF-0036,20180327,sp9rpw,2
SPFF-0036,20180326,sp9rpw,1
SPFF-0036,20180325,sp9rpw,4
SPFF-0036,20180324,sp9rpw,3
SPFF-0036,20180323,sp9rpw,20
SPFF-0036,20180322,sp9rpw,2
SPFF-0036,20180321,sp9rpw,5
SPFF-0036,20180320,sp9rpw,2
SPFF-0036,20180319,sp9rpw,7
SPFF-0036,20180318,sp9rpw,8
SPFF-0036,20180317,sp9rpw,19
SPFF-0036,20180316,sp9rpw,3
SPFF-0036,20180314,sp9rpw,8
SPFF-0036,20180313,sp9rpw,7
SPFF-0036,20180312,sp9rpw,5
SPFF-0036,20180311,sp9rpw,6
SPFF-0036,20180310,sp9rpw,13
SPFF-0036,20180309,sp9rpw,4
SPFF-0036,20180308,sp9rpw,1
SPFF-0036,20180306,sp9rpw,6
SPFF-0036,20180305,sp9rpw,5
SPFF-0036,20180304,sp9rpw,18
SPFF-0036,20180303,sp9rpw,20
SPFF-0036,20180302,sp9rpw,5
SPFF-0036,20180301,sp9rpw,4
SPFF-0036,20180228,sp9rpw,2
SPFF-0036,20180226,sp9rpw,3
SPFF-0036,20180225,sp9rpw,1
SPFF-0036,20180224,sp9rpw,5
SPFF-0036,20180223,sp9rpw,18
SPFF-0036,20180222,sp9rpw,3
SPFF-0036,20180221,sp9rpw,8
SPFF-0036,20180220,sp9rpw,7
SPFF-0036,20180219,sp9rpw,1
SPFF-0036,20180218,sp9rpw,4
SPFF-0036,20180217,sp9rpw,7
SPFF-0036,20180216,sp9rpw,1
SPFF-0036,20180215,sp9rpw,1
SPFF-0036,20180214,sp9rpw,7
SPFF-0036,20180212,sp9rpw,3
SPFF-0036,20180211,sp9rpw,7
SPFF-0036,20180210,sp9rpw,7
SPFF-0036,20180208,sp9rpw,6
SPFF-0036,20180207,sp9rpw,7
SPFF-0036,20180206,sp9rpw,9
SPFF-0036,20180205,sp9rpw,5
SPFF-0036,20180204,sp9rpw,13
SPFF-0036,20180203,sp9rpw,4
SPFF-0036,20180201,sp9rpw,5
SPFF-0036,20180131,sp9rpw,2
SPFF-0036,20180130,sp9rpw,9
SPFF-0036,20180129,sp9rpw,14
SPFF-0036,20180128,sp9rpw,2
SPFF-0036,20180127,sp9rpw,10
SPFF-0036,20180126,sp9rpw,6
SPFF-0036,20180125,sp9rpw,19
SPFF-0036,20180124,sp9rpw,6
SPFF-0036,20180123,sp9rpw,3
SPFF-0036,20180122,sp9rpw,1
SPFF-0036,20180121,sp9rpw,14
SPFF-0036,20180120,sp9rpw,6
SPFF-0036,20180119,sp9rpw,1
SPFF-0036,20180118,sp9rpw,8
SPFF-0036,20180116,sp9rpw,1
SPFF-0036,20180114,sp9rpw,8
SPFF-0036,20180113,sp9rpw,5
SPFF-0036,20180112,sp9rpw,8
SPFF-0036,20180110,sp9rpw,16
SPFF-0036,20180109,sp9rpw,2
SPFF-0036,20180108,sp9rpw,4
SPFF-0036,20180107,sp9rpw,18
SPFF-0036,20180106,sp9rpw,6
SPFF-0036,20180105,sp9rpw,4
SPFF-0036,20180103,sp9rpw,2
SPFF-0036,20171226,sp9rpw,3
SPFF-0036,20171225,sp9rpw,12
SPFF-0036,20171224,sp9rpw,2
SPFF-0036,20171222,sp9rpw,7
SPFF-0036,20171221,sp9rpw,4
SPFF-0036,20171220,sp9rpw,5
SPFF-0036,20171219,sp9rpw,2
SPFF-0036,20171218,sp9rpw,9
SPFF-0036,20171217,sp9rpw,1
SPFF-0036,20171215,sp9rpw,2
SPFF-0036,20171214,sp9rpw,1
SPFF-0036,20171213,sp9rpw,1
SPFF-0036,20171212,sp9rpw,1
SPFF-0036,20171211,sp9rpw,3
SPFF-0036,20171210,sp9rpw,8
SPFF-0036,20171209,sp9rpw,5
SPFF-0036,20171206,sp9rpw,1
SPFF-0036,20171204,sp9rpw,4
SPFF-0036,20171203,sp9rpw,13
SPFF-0036,20171202,sp9rpw,4
SPFF-0036,20171130,sp9rpw,3
SPFF-0036,20171129,sp9rpw,1
SPFF-0036,20171128,sp9rpw,4
SPFF-0036,20171127,sp9rpw,2
SPFF-0036,20171123,sp9rpw,7
SPFF-0036,20171122,sp9rpw,1
SPFF-0036,20171121,sp9rpw,4
SPFF-0036,20171120,sp9rpw,1
SPFF-0036,20171119,sp9rpw,7
SPFF-0036,20171118,sp9rpw,9
SPFF-0036,20171117,sp9rpw,3
SPFF-0036,20171115,sp9rpw,3
SPFF-0036,20171114,sp9rpw,3
SPFF-0036,20171113,sp9rpw,1
SPFF-0036,20171112,sp9rpw,4
SPFF-0036,20171110,sp9rpw,3
SPFF-0036,20171109,sp9rpw,17
SPFF-0036,20171108,sp9rpw,2
SPFF-0036,20171107,sp9rpw,6
SPFF-0036,20171106,sp9rpw,8
SPFF-0036,20171105,sp9rpw,18
SPFF-0036,20171104,sp9rpw,18
SPFF-0036,20171103,sp9rpw,2
SPFF-0036,20171102,sp9rpw,5
SPFF-0036,20171101,sp9rpw,20
SPFF-0036,20171031,sp9rpw,3
SPFF-0036,20171030,sp9rpw,6
SPFF-0036,20171029,sp9rpw,4
SPFF-0036,20171028,sp9rpw,9
SPFF-0036,20171027,sp9rpw,5
SPFF-0036,20171026,sp9rpw,5
SPFF-0036,20171025,sp9rpw,1
SPFF-0036,20171023,sp9rpw,1
SPFF-0036,20171022,sp9rpw,19
SPFF-0036,20171021,sp9rpw,10
SPFF-0036,20171020,sp9rpw,3
SPFF-0036,20171018,sp9rpw,1
SPFF-0036,20171017,sp9rpw,1
SPFF-0036,20171016,sp9rpw,3
SPFF-0036,20171015,sp9rpw,2
SPFF-0036,20171014,sp9rpw,2
SPFF-0036,20171013,sp9rpw,2
SPFF-0036,20171012,sp9rpw,34
SPFF-0036,20171011,sp9rpw,10
SPFF-0036,20171010,sp9rpw,17
SPFF-0036,20171008,sp9rpw,8
SPFF-0036,20171007,sp9rpw,3
SPFF-0036,20171002,sp9rpw,2
SPFF-0036,20171001,sp9rpw,9
SPFF-0036,20170930,sp9rpw,4
SPFF-0036,20170929,sp9rpw,14
SPFF-0036,20170928,sp9rpw,6
SPFF-0036,20170924,sp9rpw,1
SPFF-0036,20170923,sp9rpw,7
SPFF-0036,20170920,sp9rpw,1
SPFF-0036,20170918,sp9rpw,9
SPFF-0036,20170916,sp9rpw,4
SPFF-0036,20170911,sp9rpw,3
SPFF-0036,20170910,sp9rpw,10
SPFF-0036,20170907,sp9rpw,2
SPFF-0036,20170906,sp9rpw,1
SPFF-0036,20170905,sp9rpw,1
SPFF-0036,20170903,sp9rpw,23
SPFF-0036,20170902,sp9rpw,7
SPFF-0036,20170901,sp9rpw,9
SPFF-0036,20170831,sp9rpw,2
SPFF-0036,20170830,sp9rpw,2
SPFF-0036,20170829,sp9rpw,2
SPFF-0036,20170828,sp9rpw,5
SPFF-0036,20170827,sp9rpw,19
SPFF-0036,20170826,sp9rpw,7
SPFF-0036,20170825,sp9rpw,1
SPFF-0036,20170824,sp9rpw,2
SPFF-0036,20170823,sp9rpw,10
SPFF-0036,20170822,sp9rpw,1
SPFF-0036,20170820,sp9rpw,6
SPFF-0036,20170819,sp9rpw,6
SPFF-0036,20170817,sp9rpw,2
SPFF-0036,20170816,sp9rpw,1
SPFF-0036,20170815,sp9rpw,4
SPFF-0036,20170814,sp9rpw,16
SPFF-0036,20170813,sp9rpw,9
SPFF-0036,20170812,sp9rpw,16
SPFF-0036,20170808,sp9rpw,3
SPFF-0036,20170807,sp9rpw,1
SPFF-0036,20170806,sp9rpw,28
SPFF-0036,20170805,sp9rpw,4
SPFF-0036,20170801,sp9rpw,1
SPFF-0036,20170731,sp9rpw,1
SPFF-0036,20170729,sp9rpw,2
SPFF-0036,20170728,sp9rpw,1
SPFF-0036,20170727,sp9rpw,7
SPFF-0036,20170726,sp9rpw,6
SPFF-0036,20170725,sp9rpw,2
SPFF-0036,20170724,sp9rpw,2
SPFF-0036,20170723,sp9rpw,4
SPFF-0036,20170722,sp9rpw,7
SPFF-0036,20170721,sp9rpw,1
SPFF-0036,20170720,sp9rpw,9
SPFF-0036,20170719,sp9rpw,10
SPFF-0036,20170718,sp9rpw,2
SPFF-0036,20170717,sp9rpw,11
SPFF-0036,20170716,sp9rpw,6
SPFF-0036,20170715,sp9rpw,16
SPFF-0036,20170714,sp9rpw,6
SPFF-0036,20170713,sp9rpw,19
SPFF-0036,20170712,sp9rpw,6
SPFF-0036,20170711,sp9rpw,4
SPFF-0036,20170710,sp9rpw,5
SPFF-0036,20170709,sp9rpw,5
SPFF-0036,20170708,sp9rpw,6
SPFF-0036,20170707,sp9rpw,14
SPFF-0036,20170706,sp9rpw,1
SPFF-0036,20170705,sp9rpw,9
SPFF-0036,20170704,sp9rpw,9
SPFF-0036,20170703,sp9rpw,1
SPFF-0036,20170702,sp9rpw,15
SPFF-0036,20170701,sp9rpw,2
SPFF-0036,20170630,sp9rpw,3
SPFF-0036,20170628,sp9rpw,6
SPFF-0036,20170627,sp9rpw,2
SPFF-0036,20170624,sp9rpw,7
SPFF-0036,20170622,sp9rpw,14
SPFF-0036,20170619,sp9rpw,6
SPFF-0036,20170618,sp9rpw,82
SPFF-0036,20170617,sp9rpw,17
SPFF-0036,20170616,sp9rpw,1
SPFF-0036,20170615,sp9rpw,13
SPFF-0036,20170614,sp9rpw,7
SPFF-0036,20170613,sp9rpw,5
SPFF-0036,20170612,sp9rpw,2
SPFF-0036,20170611,sp9rpw,9
SPFF-0036,20170610,sp9rpw,23
SPFF-0036,20170609,sp9rpw,10
SPFF-0036,20170608,sp9rpw,13
SPFF-0036,20170607,sp9rpw,8
SPFF-0036,20170606,sp9rpw,8
SPFF-0036,20170605,sp9rpw,8
SPFF-0036,20170604,sp9rpw,12
SPFF-0036,20170603,sp9rpw,3
SPFF-0036,20170602,sp9rpw,3
SPFF-0036,20170531,sp9rpw,5
SPFF-0036,20170530,sp9rpw,1
SPFF-0036,20170529,sp9rpw,19
SPFF-0036,20170522,sp9rpw,2
SPFF-0036,20170518,sp9rpw,3
SPFF-0036,20170515,sp9rpw,1
SPFF-0036,20170514,sp9rpw,1
SPFF-0036,20170511,sp9rpw,16
SPFF-0036,20170509,sp9rpw,6
SPFF-0036,20170508,sp9rpw,1
SPFF-0036,20170507,sp9rpw,2
SPFF-0036,20170506,sp9rpw,18
SPFF-0036,20170505,sp9rpw,1
SPFF-0036,20170504,sp9rpw,3
SPFF-0036,20170503,sp9rpw,14
SPFF-0036,20170502,sp9rpw,14
SPFF-0036,20170501,sp9rpw,16
SPFF-0036,20170430,sp9rpw,20
SPFF-0036,20170429,sp9rpw,6
SPFF-0036,20170427,sp9rpw,3
SPFF-0036,20170426,sp9rpw,10
SPFF-0036,20170425,sp9rpw,1
SPFF-0036,20170423,sp9rpw,12
SPFF-0036,20170422,sp9rpw,11
SPFF-0036,20170418,sp9rpw,2
SPFF-0036,20170416,sp9rpw,3
SPFF-0036,20170414,sp9rpw,8
SPFF-0036,20170412,sp9rpw,1
SPFF-0036,20170409,sp9rpw,2
SPFF-0036,20170408,sp9rpw,2
SPFF-0036,20170402,sp9rpw,171
SPFF-0036,20170401,sp9rpw,336
SPFF-0036,20170326,sp9rpw,4
SPFF-0036,20170325,sp9rpw,2
SPFF-0036,20170324,sp9rpw,2
SPFF-0036,20170323,sp9rpw,1
SPFF-0036,20170322,sp9rpw,4
SPFF-0036,20170319,sp9rpw,13
SPFF-0036,20170318,sp9rpw,14
SPFF-0036,20170317,sp9rpw,4
SPFF-0036,20170316,sp9rpw,4
SPFF-0036,20170315,sp9rpw,8
SPFF-0036,20170312,sp9rpw,16
SPFF-0036,20170311,sp9rpw,20
SPFF-0036,20170305,sp9rpw,6
SPFF-0036,20170304,sp9rpw,4
SPFF-0036,20170303,sp9rpw,1
SPFF-0036,20170226,sp9rpw,6
SPFF-0036,20170225,sp9rpw,6
SPFF-0036,20170224,sp9rpw,2
SPFF-0036,20170222,sp9rpw,2
SPFF-0036,20170221,sp9rpw,1
SPFF-0036,20170220,sp9rpw,3
SPFF-0036,20170219,sp9rpw,4
SPFF-0036,20170218,sp9rpw,14
SPFF-0036,20170217,sp9rpw,3
SPFF-0036,20170216,sp9rpw,1
SPFF-0036,20170215,sp9rpw,1
SPFF-0036,20170213,sp9rpw,2
SPFF-0036,20170212,sp9rpw,8
SPFF-0036,20170211,sp9rpw,13
SPFF-0036,20170209,sp9rpw,11
SPFF-0036,20170208,sp9rpw,2
SPFF-0036,20170205,sp9rpw,11
SPFF-0036,20170204,sp9rpw,11
SPFF-0036,20170130,sp9rpw,2
SPFF-0036,20170129,sp9rpw,3
SPFF-0036,20170128,sp9rpw,16
SPFF-0036,20170127,sp9rpw,4
SPFF-0036,20170126,sp9rpw,2
SPFF-0036,20170125,sp9rpw,3
SPFF-0036,20170124,sp9rpw,3
SPFF-0036,20170122,sp9rpw,20
SPFF-0036,20170121,sp9rpw,27
SPFF-0036,20170120,sp9rpw,1
SPFF-0036,20170119,sp9rpw,4
SPFF-0036,20170118,sp9rpw,3
SPFF-0036,20170117,sp9rpw,3
SPFF-0036,20170115,sp9rpw,1
SPFF-0036,20170108,sp9rpw,7
SPFF-0036,20170107,sp9rpw,2
SPFF-0036,20170106,sp9rpw,10
SPFF-0036,20170105,sp9rpw,2
SPFF-0036,20170104,sp9rpw,2
SPFF-0036,20170103,sp9rpw,3
SPFF-0036,20170102,sp9rpw,2
SPFF-0036,20170101,sp9rpw,2
SPFF-0036,20161230,sp9rpw,1
SPFF-0036,20161228,sp9rpw,1
SPFF-0036,20161225,sp9rpw,2
SPFF-0036,20161223,sp9rpw,1
SPFF-0036,20161222,sp9rpw,1
SPFF-0036,20161220,sp9rpw,1
SPFF-0036,20161218,sp9rpw,11
SPFF-0036,20161217,sp9rpw,11
SPFF-0036,20161216,sp9rpw,2
SPFF-0036,20161215,sp9rpw,4
SPFF-0036,20161214,sp9rpw,2
SPFF-0036,20161213,sp9rpw,1
SPFF-0036,20161212,sp9rpw,2
SPFF-0036,20161211,sp9rpw,3
SPFF-0036,20161210,sp9rpw,14
SPFF-0036,20161209,sp9rpw,6
SPFF-0036,20161208,sp9rpw,3
SPFF-0036,20161207,sp9rpw,6
SPFF-0036,20161206,sp9rpw,3
SPFF-0036,20161204,sp9rpw,3
SPFF-0036,20161130,sp9rpw,2
SPFF-0036,20161128,sp9rpw,2
SPFF-0036,20161127,sp9rpw,1
SPFF-0036,20161126,sp9rpw,2
SPFF-0036,20161122,sp9rpw,3
SPFF-0036,20161120,sp9rpw,16
SPFF-0036,20161119,sp9rpw,8
SPFF-0036,20161112,sp9rpw,11
SPFF-0036,20161111,sp9rpw,10
SPFF-0036,20161106,sp9rpw,1
SPFF-0036,20161105,sp9rpw,5
SPFF-0036,20161101,sp9rpw,7
SPFF-0036,20161031,sp9rpw,2
SPFF-0036,20161025,sp9rpw,1
SPFF-0036,20161024,sp9rpw,1
SPFF-0036,20161023,sp9rpw,13
SPFF-0036,20161018,sp9rpw,3
SPFF-0036,20161016,sp9rpw,7
SPFF-0036,20161015,sp9rpw,9
SPFF-0036,20161014,sp9rpw,3
SPFF-0036,20161013,sp9rpw,2
SPFF-0036,20161012,sp9rpw,3
SPFF-0036,20161009,sp9rpw,13
SPFF-0036,20161008,sp9rpw,10
SPFF-0036,20161007,sp9rpw,7
SPFF-0036,20161003,sp9rpw,1
SPFF-0036,20160928,sp9rpw,4
SPFF-0036,20160927,sp9rpw,6
SPFF-0036,20160926,sp9rpw,13
SPFF-0036,20160925,sp9rpw,39
SPFF-0036,20160924,sp9rpw,37
SPFF-0036,20160922,sp9rpw,1
SPFF-0036,20160920,sp9rpw,3
SPFF-0036,20160919,sp9rpw,1
SPFF-0036,20160912,sp9rpw,6
SPFF-0036,20160911,sp9rpw,6
SPFF-0036,20160906,sp9rpw,3
SPFF-0036,20160904,sp9rpw,20
SPFF-0036,20160903,sp9rpw,35
SPFF-0036,20160825,sp9rpw,2
SPFF-0036,20160823,sp9rpw,1
SPFF-0036,20160821,sp9rpw,8
SPFF-0036,20160820,sp9rpw,25
SPFF-0036,20160815,sp9rpw,1
SPFF-0036,20160814,sp9rpw,1
SPFF-0036,20160813,sp9rpw,4
SPFF-0036,20160811,sp9rpw,27
SPFF-0036,20160807,sp9rpw,1
SPFF-0036,20160806,sp9rpw,2
SPFF-0036,20160731,sp9rpw,2
SPFF-0036,20160730,sp9rpw,5
SPFF-0036,20160728,sp9rpw,2
SPFF-0036,20160727,sp9rpw,9
SPFF-0036,20160726,sp9rpw,3
SPFF-0036,20160721,sp9rpw,1
SPFF-0036,20160720,sp9rpw,2
SPFF-0036,20160719,sp9rpw,3
SPFF-0036,20160717,sp9rpw,11
SPFF-0036,20160716,sp9rpw,17
SPFF-0036,20160715,sp9rpw,1
SPFF-0036,20160713,sp9rpw,2
SPFF-0036,20160712,sp9rpw,4
SPFF-0036,20160710,sp9rpw,19
SPFF-0036,20160709,sp9rpw,17
SPFF-0036,20160707,sp9rpw,2
SPFF-0036,20160706,sp9rpw,3
SPFF-0036,20160704,sp9rpw,1
SPFF-0036,20160626,sp9rpw,9
SPFF-0036,20160625,sp9rpw,8
SPFF-0036,20160624,sp9rpw,5
SPFF-0036,20160623,sp9rpw,2
SPFF-0036,20160619,sp9rpw,53
SPFF-0036,20160618,sp9rpw,5
SPFF-0036,20160617,sp9rpw,1
SPFF-0036,20160616,sp9rpw,9
SPFF-0036,20160615,sp9rpw,14
SPFF-0036,20160613,sp9rpw,4
SPFF-0036,20160610,sp9rpw,6
SPFF-0036,20160609,sp9rpw,22
SPFF-0036,20160608,sp9rpw,1
SPFF-0036,20160607,sp9rpw,1
SPFF-0036,20160605,sp9rpw,5
SPFF-0036,20160604,sp9rpw,5
SPFF-0036,20160603,sp9rpw,3
SPFF-0036,20160528,sp9rpw,3
SPFF-0036,20160527,sp9rpw,3
SPFF-0036,20160526,sp9rpw,2
SPFF-0036,20160515,sp9rpw,4
SPFF-0036,20160514,sp9rpw,8
SPFF-0036,20160508,sp9rpw,2
SPFF-0036,20160507,sp9rpw,1
SPFF-0036,20160506,sp9rpw,1
SPFF-0036,20160505,sp9rpw,6
SPFF-0036,20160504,sp9rpw,2
SPFF-0036,20160503,sp9rpw,1
SPFF-0036,20160502,sp9rpw,4
SPFF-0036,20160501,sp9rpw,9
SPFF-0036,20160430,sp9rpw,11
SPFF-0036,20160429,sp9rpw,2
SPFF-0036,20160428,sp9rpw,5
SPFF-0036,20160427,sp9rpw,2
SPFF-0036,20160423,sp9rpw,2
SPFF-0036,20160421,sp9rpw,1
SPFF-0036,20160420,sp9rpw,5
SPFF-0036,20160419,sp9rpw,2
SPFF-0036,20160418,sp9rpw,3
SPFF-0036,20160417,sp9rpw,5
SPFF-0036,20160416,sp9rpw,7
SPFF-0036,20160415,sp9rpw,8
SPFF-0036,20160412,sp9rpw,2
SPFF-0036,20160411,sp9rpw,1
SPFF-0036,20160410,sp9rpw,7
